serial_num	species	lib_type	srr_number	URL	title	A1	C1	G1	T1	N1	A2	C2	G2	T2	N2	A3	C3	G3	T3	N3	A4	C4	G4	T4	N4	A5	C5	G5	T5	N5	A6	C6	G6	T6	N6	A7	C7	G7	T7	N7	A8	C8	G8	T8	N8	A9	C9	G9	T9	N9	A10	C10	G10	T10	N10	A11	C11	G11	T11	N11	A12	C12	G12	T12	N12	A13	C13	G13	T13	N13	A14	C14	G14	T14	N14	A15	C15	G15	T15	N15	A16	C16	G16	T16	N16	A17	C17	G17	T17	N17	A18	C18	G18	T18	N18	A19	C19	G19	T19	N19	A20	C20	G20	T20	N20	A21	C21	G21	T21	N21	A22	C22	G22	T22	N22	A23	C23	G23	T23	N23	A24	C24	G24	T24	N24	A25	C25	G25	T25	N25	A26	C26	G26	T26	N26	A27	C27	G27	T27	N27	A28	C28	G28	T28	N28	A29	C29	G29	T29	N29	A30	C30	G30	T30	N30	A31	C31	G31	T31	N31	A32	C32	G32	T32	N32	A33	C33	G33	T33	N33	A34	C34	G34	T34	N34	A35	C35	G35	T35	N35	A36	C36	G36	T36	N36	A37	C37	G37	T37	N37	A38	C38	G38	T38	N38	A39	C39	G39	T39	N39	A40	C40	G40	T40	N40	A41	C41	G41	T41	N41	A42	C42	G42	T42	N42	A43	C43	G43	T43	N43	A44	C44	G44	T44	N44	A45	C45	G45	T45	N45	A46	C46	G46	T46	N46	A47	C47	G47	T47	N47	A48	C48	G48	T48	N48	A49	C49	G49	T49	N49	A50	C50	G50	T50	N50	
entry_no	species	type	SRR	URL	title	
entry_no	species	type	SRR	URL	title	
14716	Mus musculus	Hi-C	SRR8315576	ftp.sra.ebi.ac.uk/vol1/fastq/SRR831/006/SRR8315576/SRR8315576_1.fastq.gz	Homotypic clustering of L1 and B1 repeats organizes 3D genome	28	23	20	27	0	32	19	20	27	0	28	20	20	30	0	28	22	20	28	0	29	20	20	29	0	29	20	21	28	0	29	20	21	28	0	29	20	21	28	0	29	20	20	29	0	29	20	21	28	0	29	20	21	29	0	29	20	21	28	0	29	20	21	28	0	29	20	20	28	0	29	20	21	28	0	29	20	21	28	0	29	20	21	28	0	29	20	20	28	0	29	20	21	28	0	29	20	21	28	0	28	20	21	28	0	29	20	21	28	0	29	21	21	28	0	29	20	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	29	21	21	28	0	29	21	21	28	0	29	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	29	20	21	28	0	28	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0
13457	Mus musculus	Hi-C	SRR7181600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR718/000/SRR7181600/SRR7181600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR718/000/SRR7181600/SRR7181600_2.fastq.gz	Identification of cis elements for temporal and spatial control of DNA replication [Capture Hi-C]	32	24	19	23	0	33	16	20	29	0	28	20	18	33	0	29	22	17	29	0	30	20	19	30	0	29	20	19	30	0	29	20	20	29	0	28	20	19	30	0	28	20	19	31	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	21	28	0	29	20	20	29	0	29	21	20	29	0	29	20	20	29	0	28	21	21	28	0	28	21	20	28	0	29	20	20	28	0	29	21	20	28	0	29	21	20	29	0	28	21	20	28	0	28	21	20	29	0	28	21	20	28	0	29	21	21	28	0	28	21	21	28	0	28	21	21	29	0	28	21	21	28	0	29	21	21	28	0	28	21	20	28	0	29	20	21	28	0	28	21	20	29	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	20	28	0	29	20	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0
13276	Mus musculus	Hi-C	SRR5644356	ftp.sra.ebi.ac.uk/vol1/fastq/SRR564/006/SRR5644356/SRR5644356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR564/006/SRR5644356/SRR5644356_2.fastq.gz	Mechanistic insights into allele-specific properties of inter-chromosomal contacts	32	20	21	25	0	30	19	23	27	0	28	21	21	28	0	28	20	21	29	0	29	19	21	29	0	29	21	22	26	0	29	20	21	28	0	29	21	20	27	0	28	21	21	28	0	29	21	21	27	0	29	21	21	28	0	29	21	20	28	0	29	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	22	28	0	28	21	21	28	0	28	21	21	27	0	28	21	21	28	0	28	21	22	28	0	28	21	22	28	0	28	21	21	28	0	28	21	22	28	0	28	21	22	27	0	28	21	22	27	0	27	21	22	27	0	28	21	22	28	0	27	22	22	28	0	28	21	21	28	0	27	21	22	28	0	27	21	21	28	0	27	21	22	28	0	27	21	21	28	0	27	21	22	27	0	27	21	22	28	0	27	21	22	28	0	27	21	22	27	0	27	22	21	27	0	28	21	22	27	0	27	21	22	28	0	27	22	22	27	0	27	21	22	28	0
16284	Mus musculus	Hi-C	SRR12179267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/067/SRR12179267/SRR12179267_1.fastq.gz	Calcium Signaling Prompts NIPBL Recruitment at Active Enhancers and Promoters via Distinct Mechanisms to Reconstruct Genome Compartmentalization	26	26	18	27	0	32	20	21	26	0	26	22	20	30	0	26	24	21	27	0	27	21	21	29	0	27	22	22	26	0	27	21	23	27	0	27	22	22	28	0	26	22	22	28	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	21	22	28	0	27	21	22	27	0	27	21	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	28	0	27	22	22	27	0	27	22	22	28	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	26	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0
18330	Homo sapiens	Hi-C	SRR12344686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR123/086/SRR12344686/SRR12344686_1.fastq.gz	STAG2 loss-of-function affects short-range genomic contacts and modulates urothelial differentiation in bladder cancer cells	31	35	13	18	0	30	17	16	35	0	29	20	17	31	0	29	22	16	30	0	31	19	19	30	0	29	20	19	30	0	30	18	20	29	0	28	20	18	33	0	27	19	18	34	0	28	19	20	31	0	29	19	20	30	0	29	19	20	30	0	29	19	20	29	0	29	20	20	29	0	30	19	20	29	0	29	19	21	29	0	29	20	21	29	0	29	20	20	29	0	28	20	21	29	0	28	20	20	29	0	28	20	21	29	0	28	20	21	29	0	29	20	21	28	0	29	20	21	29	0	28	20	21	29	0	28	20	21	28	0	28	20	21	29	0	28	21	21	28	0	28	20	21	28	0	28	21	21	28	0	28	20	21	28	0	28	21	21	28	0	28	20	21	28	0	28	20	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0
6636	Mus musculus	Hi-C	SRR10357101	ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR10357101/SRR10357101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR103/001/SRR10357101/SRR10357101_2.fastq.gz	MeCP2 represses the rate of transcriptional initiation of highly methylated long genes (HiC)	33	25	17	23	0	33	17	19	29	0	28	20	17	33	0	29	22	17	30	0	30	19	18	31	0	29	20	19	30	0	30	19	20	29	0	29	20	19	31	0	29	19	19	31	0	29	20	20	30	0	29	20	19	29	0	30	20	20	29	0	30	19	20	29	0	30	19	20	29	0	30	20	20	29	0	30	19	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	28	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	20	21	29	0	29	20	20	29	0	29	20	21	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	28	0
7860	Homo sapiens	Hi-C	SRR9609655	ftp.sra.ebi.ac.uk/vol1/fastq/SRR960/005/SRR9609655/SRR9609655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR960/005/SRR9609655/SRR9609655_2.fastq.gz	Hi-C during mitotic release and G1 entry	21	24	25	26	1	30	21	22	25	0	25	23	22	28	0	26	26	22	25	0	27	23	22	27	0	27	23	22	26	0	27	23	22	26	0	27	23	21	27	0	27	23	21	27	0	28	22	22	27	0	27	22	22	27	0	28	22	22	27	0	27	21	21	28	0	27	22	21	28	0	27	21	22	27	0	28	22	22	27	0	28	22	22	27	0	27	22	21	28	0	27	22	21	28	0	27	22	21	27	0	27	22	21	28	0	27	23	21	28	0	27	22	21	28	0	27	22	21	28	0	27	22	21	27	0	27	22	22	27	0	27	22	21	28	0	27	22	21	28	0	27	22	21	27	0	27	22	21	28	0	27	22	22	27	0	27	22	22	27	0	27	21	22	28	0	27	22	21	28	0	27	22	22	28	0	27	22	22	27	0	27	22	21	27	0	27	22	21	27	0	28	22	22	27	0	27	22	21	28	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	26	22	22	28	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	22	27	0	27	22	21	27	0	27	22	22	27	0
17529	Mus musculus	Hi-C	SRR12545409	ftp.sra.ebi.ac.uk/vol1/fastq/SRR125/009/SRR12545409/SRR12545409_1.fastq.gz	Molecular basis of CTCF binding polarity in genome folding	33	20	22	23	0	36	16	18	27	0	27	18	16	37	0	27	28	16	27	0	31	20	18	29	0	30	19	19	29	0	29	19	20	29	0	29	20	19	30	0	29	20	20	30	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	30	19	20	29	0	29	20	20	29	0	30	20	20	29	0	29	20	20	29	0	29	19	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	21	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	28	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	28	0	29	20	20	28	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	28	0	29	20	20	28	0
9075	Homo sapiens	Hi-C	SRR9822204	ftp.sra.ebi.ac.uk/vol1/fastq/SRR982/004/SRR9822204/SRR9822204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR982/004/SRR9822204/SRR9822204_2.fastq.gz	Dynamic 3D chromosomal landscapes in acute leukemia [Hi-C]	32	22	17	27	0	31	17	19	30	0	29	20	18	31	0	30	19	18	31	0	30	18	19	32	0	30	19	19	30	0	30	19	19	30	0	30	19	18	30	0	30	19	19	31	0	31	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	29	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	29	19	19	30	0	30	20	19	29	0	30	19	19	30	0	30	20	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	29	19	19	30	0	30	19	19	30	0	29	19	19	30	0	29	20	19	30	0	30	19	19	30	0	30	19	19	30	0	29	20	20	29	0	30	19	19	30	0	30	19	19	30	0	29	19	20	30	0	30	19	19	30	0	30	19	19	30	0	30	19	19	30	0	29	19	20	30	0	29	19	19	30	0
13677	Homo sapiens	Hi-C	SRR7621282	ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/002/SRR7621282/SRR7621282.fastq.gz	EndoC-βH1 multiomic profiling defines gene regulatory programs intrinsic to human β cell identity and function	32	21	19	26	0	31	19	18	30	0	29	19	19	31	0	29	20	19	30	0	30	19	20	30	0	30	19	20	29	0	30	19	19	29	0	30	20	19	30	0	29	19	19	30	0	30	19	19	30	0	30	19	20	30	0	30	19	19	30	0	30	19	19	30	0	29	19	19	30	0	30	19	19	30	0	30	19	19	30	0	29	19	19	30	0	29	19	19	30	0	29	20	19	30	0	30	20	19	30	0	29	19	19	30	0	29	20	19	30	0	30	19	20	29	0	29	20	20	30	0	29	20	20	30	0	29	20	19	30	0	29	19	19	30	0	29	20	20	29	0	29	20	20	29	0	29	19	20	30	0	29	19	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	19	20	29	0	29	19	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	30	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0
5699	Homo sapiens	Hi-C	SRR6269192	ftp.sra.ebi.ac.uk/vol1/fastq/SRR626/002/SRR6269192/SRR6269192_1.fastq.gz	Dynamic reorganization of nuclear architecture during human cardiogenesis	21	23	18	36	0	35	24	27	12	0	31	22	15	31	0	31	22	19	26	0	35	17	19	27	0	28	19	26	25	0	27	23	21	27	0	28	20	22	28	0	29	21	21	27	0	30	20	21	27	0	29	21	20	28	0	29	20	20	28	0	29	20	20	29	0	29	19	20	29	0	29	19	20	29	0	30	20	21	28	0	29	20	21	28	0	29	20	21	28	0	29	20	21	28	0	29	20	21	28	0	29	20	21	28	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	21	28	0	30	20	21	28	0	29	20	21	28	0	28	20	21	28	0	29	20	20	29	0	29	20	20	29	0	29	20	21	28	0	29	20	20	28	0	29	19	20	29	0	29	20	21	29	0	29	20	21	29	0	29	20	21	28	0	29	20	21	28	0	29	20	20	29	0	29	20	21	28	0	29	21	21	28	0	29	20	20	28	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	21	28	0	29	20	21	28	0	29	20	21	28	0	29	20	21	28	0	29	20	20	28	0
13094	Homo sapiens	Hi-C	SRR5638491	ftp.sra.ebi.ac.uk/vol1/fastq/SRR563/001/SRR5638491/SRR5638491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR563/001/SRR5638491/SRR5638491_2.fastq.gz	Phase Separation of Ligand-Activated Enhancers Licenses Cooperative Chromosomal Enhancer Assembly [HiC-seq]	28	22	20	27	0	34	17	19	28	0	29	19	19	32	0	28	24	18	28	0	29	20	19	30	0	29	20	20	29	0	29	20	21	28	0	29	20	20	29	0	29	20	20	30	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	20	20	30	0	29	21	20	29	0	29	20	20	29	0	28	21	20	29	0	29	20	20	29	0	29	20	20	29	0	28	20	20	29	0	29	20	20	29	0	28	20	20	29	0	28	21	20	29	0	29	21	20	29	0	28	20	20	29	0	28	20	21	29	0	29	20	21	29	0	28	20	21	29	0	29	20	20	29	0	28	20	20	29	0	28	20	20	29	0	29	20	20	29	0	29	20	20	28	0	29	20	20	28	0	28	21	20	29	0	29	20	21	28	0	29	20	20	28	0	28	20	20	29	0	28	20	20	29	0	28	20	20	29	0	28	20	21	29	0	29	21	20	28	0	28	21	20	29	0	28	21	20	29	0	29	20	20	28	0
19437	Mus musculus	Hi-C	SRR9724558	ftp.sra.ebi.ac.uk/vol1/fastq/SRR972/008/SRR9724558/SRR9724558_1.fastq.gz	TOPORS, a tumor suppressor protein, maintains higher-order chromatin organization in mouse hepatocytes [HiC]	28	25	17	28	0	31	20	20	27	0	27	21	19	31	0	27	23	20	28	0	28	20	20	30	0	28	21	21	28	0	28	20	22	28	0	28	21	21	28	0	27	21	20	29	0	27	21	21	28	0	28	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	22	27	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	22	27	0	27	21	22	28	0	27	22	21	28	0	27	21	21	28	0	27	21	21	28	0	27	21	21	28	0	27	21	21	28	0	27	22	22	27	0	28	21	21	28	0	27	21	22	28	0	28	21	21	28	0	28	21	21	28	0	27	21	21	28	0	28	21	22	28	0	27	22	21	28	0	27	21	21	28	0	27	21	22	28	0	28	21	21	28	0	27	22	22	27	0	27	21	22	27	0	28	21	22	27	0	27	21	22	28	0	27	21	22	27	0	28	22	22	27	0	27	21	22	28	0	27	21	22	28	0	27	22	22	27	0	27	22	22	28	0
9654	Homo sapiens	Hi-C	SRR8187245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR818/005/SRR8187245/SRR8187245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR818/005/SRR8187245/SRR8187245_2.fastq.gz	Reorganization of 3D Genome Structure May Contribute to Gene Regulatory Evolution in Primates	30	29	12	27	0	32	19	17	31	0	31	19	16	32	0	28	21	15	34	0	29	19	19	32	0	29	21	18	30	0	29	19	20	30	0	28	20	18	32	0	27	20	17	34	0	28	20	19	31	0	29	20	19	31	0	29	20	20	30	0	29	19	20	31	0	29	20	19	30	0	29	20	19	30	0	29	19	19	31	0	29	20	19	31	0	28	20	19	30	0	28	20	20	30	0	29	20	19	30	0	29	20	20	30	0	29	20	20	30	0	29	20	20	29	0	28	20	20	30	0	29	20	20	30	0	28	20	20	30	0	29	20	19	30	0	28	20	20	29	0	28	20	20	30	0	28	20	20	29	0	28	20	20	29	0	28	20	20	29	0	28	20	20	29	0	29	20	19	30	0	29	20	19	29	0	28	20	20	29	0	28	20	20	29	0	28	20	20	29	0	28	20	20	29	0	28	20	20	29	0	28	20	20	29	0	28	20	20	29	1	28	20	20	29	1	28	20	20	29	1	28	20	20	29	1	28	21	19	29	1	28	20	19	29	1	28	21	20	29	1	28	21	19	29	1	28	20	20	29	1
6042	Mus musculus	Hi-C	SRR8107225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR810/005/SRR8107225/SRR8107225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR810/005/SRR8107225/SRR8107225_2.fastq.gz	Delineating functional enhancers (cis-regulome) in LPS-activated murine splenic B cells	29	26	19	23	0	34	18	18	27	0	27	20	16	34	0	28	24	17	29	0	29	20	18	31	0	30	20	19	29	0	29	19	20	29	0	29	20	19	30	0	28	20	19	31	0	28	21	20	29	0	28	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	21	20	29	0	29	20	20	29	0	28	21	20	29	0	28	21	20	29	0	28	21	20	29	0	29	20	20	29	0	29	21	20	29	0	29	21	20	29	0	28	20	20	29	0	28	21	20	29	0	28	21	20	29	0	28	21	20	28	0	28	21	20	28	0	29	20	21	29	0	28	21	20	28	0	29	21	20	29	0	29	21	20	28	0	28	20	21	29	0	28	21	20	29	0	29	20	20	29	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	28	21	20	29	0	28	21	21	28	0	29	21	21	28	0	29	21	21	28	0	28	21	20	28	0	29	21	20	28	0	28	21	20	29	0	28	21	21	28	0	28	21	21	28	0
11375	Homo sapiens	Hi-C	SRR8080067	ftp.sra.ebi.ac.uk/vol1/fastq/SRR808/007/SRR8080067/SRR8080067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR808/007/SRR8080067/SRR8080067_2.fastq.gz	Hi-C analysis in TNF-alpha-stimulated human umblical vein endothelial cells (HUVECs)	28	19	18	24	9	35	17	19	27	0	29	18	18	33	0	28	23	18	29	0	30	19	19	31	0	29	20	19	29	0	30	19	20	29	0	30	19	19	30	0	29	19	19	31	0	30	19	19	30	0	29	19	19	30	0	30	20	19	29	0	29	19	19	30	0	29	19	19	30	0	30	19	20	29	0	30	19	20	30	0	29	19	20	30	0	29	20	19	29	0	29	19	19	30	0	29	20	20	29	0	29	20	19	30	0	29	20	19	30	0	29	20	19	29	0	30	19	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	30	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	30	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0
6201	Mus musculus	Hi-C	SRR7775333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR777/003/SRR7775333/SRR7775333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR777/003/SRR7775333/SRR7775333_2.fastq.gz	Spatial genome re-organization between fetal and adult hematopoietic stem cells [Hi-C]	30	24	17	27	0	31	19	20	28	0	28	21	18	31	0	28	22	19	29	0	29	20	19	30	0	29	20	20	28	0	29	19	21	29	0	29	20	20	29	0	28	20	20	30	0	29	20	21	29	0	28	20	20	29	0	29	20	21	28	0	29	20	21	29	0	29	20	21	28	0	29	20	20	29	0	29	20	21	28	0	29	21	20	28	0	28	21	21	28	0	28	20	21	29	0	28	20	21	29	0	28	21	20	28	0	28	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	20	21	28	0	28	21	21	28	0	28	21	21	29	0	28	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	29	20	21	28	0	29	21	21	28	0	28	21	21	28	0	29	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0	28	21	21	28	0
6274	Homo sapiens	Hi-C	SRR9030109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR903/009/SRR9030109/SRR9030109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR903/009/SRR9030109/SRR9030109_2.fastq.gz	Deregulation of the three-dimensional epigenome in endocrine resistant breast cancer	24	29	24	21	0	30	22	22	24	0	28	21	21	27	0	27	23	24	24	0	25	24	23	26	0	24	24	24	26	0	24	25	24	25	0	25	24	23	26	0	25	24	24	25	0	26	23	24	25	0	26	23	24	25	0	26	23	24	25	0	26	22	24	26	0	26	23	24	26	0	26	24	23	25	0	25	24	23	25	0	25	24	23	26	0	25	24	23	26	0	25	24	23	26	0	25	23	23	26	0	25	24	24	26	0	25	24	23	26	0	26	23	24	25	0	25	24	24	26	0	25	24	24	26	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	23	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0	25	24	24	25	0
7772	Homo sapiens	Hi-C	SRR7667904	ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/004/SRR7667904/SRR7667904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/004/SRR7667904/SRR7667904_2.fastq.gz	Integrated Paired-end Enhancer Profiling and Whole-Genome Sequencing Reveals Recurrent CCNE1 and IGF2 Enhancer Hijacking in Primary Gastric Adenocarcinoma (Hi-C)	27	18	17	19	16	35	16	19	28	0	30	18	18	32	0	29	22	19	28	0	30	19	20	29	0	30	20	20	29	0	30	20	20	28	0	28	20	19	31	0	28	20	19	31	0	29	20	20	30	0	29	20	20	29	0	30	20	19	29	0	29	20	20	30	0	29	20	19	30	0	30	20	20	29	0	29	20	20	29	0	30	19	19	30	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	30	0	29	21	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	28	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	20	21	29	0	29	20	21	29	0	29	20	20	29	0	28	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	20	20	29	0	29	20	20	29	0	29	20	20	29	0	29	20	20	29	0	28	20	20	29	0	28	20	20	29	0	29	20	20	29	0	28	21	20	29	0	29	21	20	29	0	29	21	20	29	0	29	20	20	29	0
6536	Homo sapiens	Hi-C	SRR5862506	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/006/SRR5862506/SRR5862506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/006/SRR5862506/SRR5862506_2.fastq.gz	Identifying the impact of intergenic variants from meta-GWAS of Rheumatoid Arthritis	32	19	24	23	1	30	17	24	27	0	25	21	21	30	0	26	22	21	29	0	27	19	25	27	0	27	21	26	25	0	31	20	22	26	0	31	20	21	25	0	27	20	26	25	0	31	21	22	25	0	27	20	26	25	0	27	24	22	26	0	30	20	22	26	0	26	24	22	26	0	30	21	21	26	0	26	24	22	26	0	26	21	25	26	0	26	21	22	29	0	26	24	22	25	0	26	21	22	29	0	26	21	26	26	0	29	21	22	26	0	30	21	22	26	0	26	25	22	26	0	26	21	22	29	0	26	25	22	25	0	26	25	22	25	0	30	21	22	25	0	26	21	26	25	0	26	21	22	29	0	26	25	23	25	0	29	21	22	25	0	26	25	23	25	0	30	21	22	25	0	26	21	26	25	0	26	21	22	29	0	26	21	22	29	0	26	25	23	25	0	26	25	23	25	0	26	21	26	25	0	26	21	23	28	0	30	21	22	25	0	26	21	23	28	0	26	25	22	25	0	26	21	23	28	0	26	25	22	25	0	26	21	26	24	0	26	21	23	28	0	29	21	23	25	0	26	21	23	28	0
